,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,week,month,revenue,lag_week,lag_q,lag_unit_price
299325,549845,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,4/12/2011 14:22,2.95,16729.0,United Kingdom,15,4,26.55,15.0,3.0,2.95
242441,549909,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/12/2011 16:43,2.55,15777.0,United Kingdom,15,4,81.6,15.0,9.0,2.95
404257,549915,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/13/2011 9:32,2.95,18231.0,United Kingdom,15,4,14.75,15.0,32.0,2.55
207209,549933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/13/2011 11:04,2.95,15230.0,United Kingdom,15,4,17.700000000000003,15.0,5.0,2.95
202257,549934,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/13/2011 11:05,2.95,15134.0,United Kingdom,15,4,17.700000000000003,15.0,6.0,2.95
57447,549951,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/13/2011 12:57,2.95,13134.0,United Kingdom,15,4,17.700000000000003,15.0,6.0,2.95
56931,549964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/13/2011 14:12,2.95,13122.0,United Kingdom,15,4,17.700000000000003,15.0,6.0,2.95
266605,549975,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/13/2011 14:38,2.95,16175.0,United Kingdom,15,4,35.400000000000006,15.0,6.0,2.95
234366,549985,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/13/2011 15:58,2.55,15640.0,United Kingdom,15,4,81.6,15.0,12.0,2.95
264007,549995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/14/2011 8:32,2.55,16131.0,United Kingdom,15,4,81.6,15.0,32.0,2.55
362546,549998,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/14/2011 8:49,2.55,17675.0,United Kingdom,15,4,81.6,15.0,32.0,2.55
364992,550001,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,4/14/2011 9:28,2.95,17704.0,United Kingdom,15,4,53.1,15.0,32.0,2.55
230389,550008,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/14/2011 10:17,2.95,15570.0,United Kingdom,15,4,17.700000000000003,15.0,18.0,2.95
190344,550033,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/14/2011 11:45,2.95,15005.0,United Kingdom,15,4,17.700000000000003,15.0,6.0,2.95
300203,550071,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/14/2011 12:12,2.95,16735.0,United Kingdom,15,4,35.400000000000006,15.0,6.0,2.95
209040,550121,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/14/2011 12:38,2.95,15271.0,United Kingdom,15,4,17.700000000000003,15.0,12.0,2.95
136505,550130,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/14/2011 13:17,2.95,14390.0,United Kingdom,15,4,11.8,15.0,6.0,2.95
310228,550148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/14/2011 14:36,2.95,16882.0,United Kingdom,15,4,11.8,15.0,4.0,2.95
206838,550179,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/14/2011 17:29,2.95,15220.0,United Kingdom,15,4,17.700000000000003,15.0,4.0,2.95
63370,550189,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/14/2011 19:15,2.95,13230.0,United Kingdom,15,4,2.95,15.0,6.0,2.95
76886,550255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/15/2011 11:47,2.95,13468.0,United Kingdom,15,4,17.700000000000003,15.0,1.0,2.95
340121,550298,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/15/2011 16:11,2.95,17346.0,United Kingdom,15,4,5.9,15.0,6.0,2.95
333701,550301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,4/17/2011 10:15,2.95,17243.0,United Kingdom,15,4,29.5,15.0,2.0,2.95
402802,550303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/17/2011 10:21,2.95,18213.0,United Kingdom,15,4,17.700000000000003,15.0,10.0,2.95
303373,550321,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/17/2011 12:49,2.95,16770.0,United Kingdom,15,4,14.75,15.0,6.0,2.95
229110,550331,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/17/2011 13:43,2.95,15555.0,United Kingdom,15,4,5.9,15.0,5.0,2.95
291974,550346,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 9:31,2.95,16639.0,United Kingdom,16,4,17.700000000000003,15.0,2.0,2.95
127306,550347,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 9:33,2.95,14227.0,United Kingdom,16,4,17.700000000000003,16.0,6.0,2.95
298210,550352,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/18/2011 10:21,2.95,16719.0,United Kingdom,16,4,11.8,16.0,6.0,2.95
291017,550357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,4/18/2011 10:35,2.95,16617.0,United Kingdom,16,4,53.1,16.0,4.0,2.95
376332,550359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,4/18/2011 10:41,2.95,17841.0,United Kingdom,16,4,29.5,16.0,18.0,2.95
258859,550447,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 12:36,2.95,16033.0,United Kingdom,16,4,17.700000000000003,16.0,10.0,2.95
147720,550452,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,4/18/2011 12:56,2.55,14525.0,United Kingdom,16,4,163.2,16.0,6.0,2.95
454907,550458,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 13:13,5.79,,United Kingdom,16,4,34.74,16.0,64.0,2.55
397243,550459,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/18/2011 13:17,2.95,18116.0,United Kingdom,16,4,14.75,16.0,6.0,5.79
240743,550461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1930,4/18/2011 13:20,2.4,15749.0,United Kingdom,16,4,4632.0,16.0,5.0,2.95
282733,550462,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 13:22,2.95,16458.0,United Kingdom,16,4,17.700000000000003,16.0,1930.0,2.4
391500,550467,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/18/2011 13:36,2.95,18009.0,United Kingdom,16,4,11.8,16.0,6.0,2.95
279271,550469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/18/2011 13:46,2.95,16399.0,United Kingdom,16,4,5.9,16.0,4.0,2.95
455209,550470,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 13:49,5.79,,United Kingdom,16,4,5.79,16.0,2.0,2.95
455462,550471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 13:52,5.79,,United Kingdom,16,4,5.79,16.0,1.0,5.79
455556,550474,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 13:58,5.79,,United Kingdom,16,4,5.79,16.0,1.0,5.79
338783,550477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 14:01,2.95,17338.0,United Kingdom,16,4,17.700000000000003,16.0,1.0,5.79
456073,550499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 15:16,5.79,,United Kingdom,16,4,5.79,16.0,6.0,2.95
456082,550499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/18/2011 15:16,2.95,,United Kingdom,16,4,11.8,16.0,1.0,5.79
456195,550500,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,4/18/2011 15:26,5.79,,United Kingdom,16,4,40.53,16.0,4.0,2.95
456217,550500,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,4/18/2011 15:26,2.95,,United Kingdom,16,4,23.6,16.0,7.0,5.79
394018,550512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/18/2011 16:31,2.95,18069.0,United Kingdom,16,4,14.75,16.0,8.0,2.95
145163,550515,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 17:29,2.95,14502.0,United Kingdom,16,4,2.95,16.0,5.0,2.95
134725,550517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/19/2011 8:17,2.95,14352.0,United Kingdom,16,4,17.700000000000003,16.0,1.0,2.95
58696,550519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,4/19/2011 9:31,2.95,13141.0,United Kingdom,16,4,53.1,16.0,6.0,2.95
361634,550528,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/19/2011 10:49,2.95,17663.0,United Kingdom,16,4,17.700000000000003,16.0,18.0,2.95
156615,550532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/19/2011 11:02,2.95,14606.0,United Kingdom,16,4,5.9,16.0,6.0,2.95
456452,550541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/19/2011 11:33,5.79,,United Kingdom,16,4,5.79,16.0,2.0,2.95
456487,550541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/19/2011 11:33,2.95,,United Kingdom,16,4,14.75,16.0,1.0,5.79
456646,550542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,4/19/2011 11:37,2.95,,United Kingdom,16,4,85.55000000000001,16.0,5.0,2.95
128126,550560,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/19/2011 11:46,2.95,14242.0,United Kingdom,16,4,17.700000000000003,16.0,29.0,2.95
238404,550619,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/19/2011 13:21,2.95,15717.0,United Kingdom,16,4,35.400000000000006,16.0,6.0,2.95
65167,550621,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/19/2011 13:41,2.95,13263.0,United Kingdom,16,4,5.9,16.0,12.0,2.95
207010,550631,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/19/2011 14:51,2.95,15225.0,United Kingdom,16,4,35.400000000000006,16.0,2.0,2.95
138539,550637,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,4/19/2011 15:39,2.95,14415.0,United Kingdom,16,4,23.6,16.0,12.0,2.95
456957,550638,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/19/2011 15:44,2.95,,United Kingdom,16,4,8.850000000000001,16.0,8.0,2.95
360897,550656,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/20/2011 8:07,2.95,17652.0,United Kingdom,16,4,17.700000000000003,16.0,3.0,2.95
180117,550701,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/20/2011 10:48,2.55,14905.0,United Kingdom,16,4,81.6,16.0,6.0,2.95
86026,550750,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/20/2011 11:45,2.95,13632.0,United Kingdom,16,4,35.400000000000006,16.0,32.0,2.55
253913,550769,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/20/2011 12:56,2.95,15984.0,United Kingdom,16,4,14.75,16.0,12.0,2.95
158778,550774,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/20/2011 13:18,2.95,14626.0,United Kingdom,16,4,35.400000000000006,16.0,5.0,2.95
326808,550802,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/20/2011 15:21,2.95,17120.0,United Kingdom,16,4,17.700000000000003,16.0,12.0,2.95
59017,550820,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/21/2011 8:43,2.95,13148.0,United Kingdom,16,4,17.700000000000003,16.0,6.0,2.95
337112,550828,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/21/2011 10:19,2.95,17315.0,United Kingdom,16,4,17.700000000000003,16.0,6.0,2.95
194230,550835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/21/2011 10:52,2.95,15034.0,United Kingdom,16,4,8.850000000000001,16.0,6.0,2.95
172811,550921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/21/2011 14:21,2.95,14770.0,United Kingdom,16,4,17.700000000000003,16.0,3.0,2.95
78534,550936,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/21/2011 15:15,2.55,13495.0,United Kingdom,16,4,81.6,16.0,6.0,2.95
265037,550939,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,4/21/2011 15:25,2.95,16146.0,United Kingdom,16,4,70.80000000000001,16.0,32.0,2.55
457135,550953,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/21/2011 16:17,5.79,,United Kingdom,16,4,28.95,16.0,24.0,2.95
209609,550958,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/21/2011 16:37,2.95,15281.0,United Kingdom,16,4,17.700000000000003,16.0,5.0,5.79
247174,550964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/21/2011 16:48,2.55,15856.0,United Kingdom,16,4,81.6,16.0,6.0,2.95
457447,550986,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/21/2011 18:06,5.79,,United Kingdom,16,4,5.79,16.0,32.0,2.55
457613,550987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,4/21/2011 18:10,2.95,,United Kingdom,16,4,47.2,16.0,1.0,5.79
95036,551021,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,4/26/2011 11:25,2.55,13798.0,United Kingdom,17,4,326.4,16.0,16.0,2.95
316968,551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/26/2011 11:59,2.95,16942.0,United Kingdom,17,4,11.8,17.0,128.0,2.55
316978,551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/26/2011 11:59,2.95,16942.0,United Kingdom,17,4,5.9,17.0,4.0,2.95
316987,551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/26/2011 11:59,2.95,16942.0,United Kingdom,17,4,2.95,17.0,2.0,2.95
299420,551134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,4/26/2011 13:02,2.95,16729.0,United Kingdom,17,4,29.5,17.0,1.0,2.95
358688,551142,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/26/2011 13:22,2.95,17613.0,United Kingdom,17,4,17.700000000000003,17.0,10.0,2.95
401643,551161,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/26/2011 15:26,2.95,18183.0,United Kingdom,17,4,17.700000000000003,17.0,6.0,2.95
16841,551163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,4/26/2011 15:52,2.95,12573.0,France,17,4,26.55,17.0,6.0,2.95
65268,551171,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/26/2011 16:45,2.95,13263.0,United Kingdom,17,4,2.95,17.0,9.0,2.95
383446,551172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/26/2011 16:53,2.95,17854.0,United Kingdom,17,4,14.75,17.0,1.0,2.95
458105,551173,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/26/2011 16:54,5.79,,United Kingdom,17,4,5.79,17.0,5.0,2.95
458265,551174,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/26/2011 17:02,2.95,,United Kingdom,17,4,17.700000000000003,17.0,1.0,5.79
38267,551269,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/27/2011 12:21,2.95,12840.0,United Kingdom,17,4,17.700000000000003,17.0,6.0,2.95
86505,551277,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/27/2011 13:06,2.95,13637.0,United Kingdom,17,4,11.8,17.0,6.0,2.95
301851,551283,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/27/2011 14:01,2.95,16755.0,United Kingdom,17,4,5.9,17.0,4.0,2.95
190377,551284,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/27/2011 14:05,2.95,15005.0,United Kingdom,17,4,17.700000000000003,17.0,2.0,2.95
93552,551286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/27/2011 14:16,2.95,13767.0,United Kingdom,17,4,35.400000000000006,17.0,6.0,2.95
362564,551301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/27/2011 14:49,2.55,17675.0,United Kingdom,17,4,81.6,17.0,12.0,2.95
264870,551305,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/27/2011 14:58,2.95,16145.0,United Kingdom,17,4,17.700000000000003,17.0,32.0,2.55
458385,551339,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/27/2011 17:18,5.79,,United Kingdom,17,4,17.37,17.0,6.0,2.95
458499,551340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/27/2011 17:23,2.95,,United Kingdom,17,4,5.9,17.0,3.0,5.79
131488,551351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/28/2011 10:20,2.55,14298.0,United Kingdom,17,4,81.6,17.0,2.0,2.95
348135,551383,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/28/2011 10:54,2.95,17460.0,United Kingdom,17,4,35.400000000000006,17.0,32.0,2.55
129300,551395,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/28/2011 12:47,2.95,14271.0,United Kingdom,17,4,17.700000000000003,17.0,12.0,2.95
224390,551412,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/28/2011 13:31,2.95,15508.0,United Kingdom,17,4,11.8,17.0,6.0,2.95
105767,551426,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/28/2011 14:39,2.95,14022.0,United Kingdom,17,4,35.400000000000006,17.0,4.0,2.95
73300,551438,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/28/2011 15:23,2.55,13408.0,United Kingdom,17,4,81.6,17.0,12.0,2.95
458645,551468,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,4/28/2011 16:21,2.95,,United Kingdom,17,4,38.35,17.0,32.0,2.55
315597,551517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,5/1/2011 11:14,2.95,16931.0,United Kingdom,17,5,5.9,17.0,13.0,2.95
238045,551518,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,5/1/2011 11:36,2.95,15708.0,United Kingdom,17,5,29.5,17.0,2.0,2.95
458683,551536,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,5/3/2011 8:35,2.95,,United Kingdom,18,5,2.95,17.0,10.0,2.95
169911,551542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/3/2011 9:05,2.95,14732.0,United Kingdom,18,5,17.700000000000003,18.0,1.0,2.95
290608,551564,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/3/2011 10:56,2.95,16609.0,United Kingdom,18,5,17.700000000000003,18.0,6.0,2.95
256897,551617,85123A,WHITE HANGING HEART T-LIGHT HOLDER,192,5/3/2011 11:41,2.55,16013.0,United Kingdom,18,5,489.59999999999997,18.0,6.0,2.95
38842,551623,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,5/3/2011 11:44,2.95,12843.0,United Kingdom,18,5,35.400000000000006,18.0,192.0,2.55
181552,551656,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/3/2011 12:10,2.95,14911.0,EIRE,18,5,17.700000000000003,18.0,12.0,2.95
209046,551660,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,5/3/2011 12:16,2.95,15271.0,United Kingdom,18,5,35.400000000000006,18.0,6.0,2.95
268525,551662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,5/3/2011 12:24,2.55,16210.0,United Kingdom,18,5,81.6,18.0,12.0,2.95
118453,551696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,5/3/2011 13:39,2.55,14110.0,United Kingdom,18,5,81.6,18.0,32.0,2.55
269412,551713,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/3/2011 15:12,2.95,16230.0,United Kingdom,18,5,17.700000000000003,18.0,32.0,2.55
65293,551717,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/3/2011 15:59,2.95,13263.0,United Kingdom,18,5,17.700000000000003,18.0,6.0,2.95
400120,551720,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/3/2011 16:35,2.95,18146.0,United Kingdom,18,5,17.700000000000003,18.0,6.0,2.95
132936,551731,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/4/2011 9:57,2.95,14307.0,United Kingdom,18,5,17.700000000000003,18.0,6.0,2.95
156701,551774,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,5/4/2011 11:12,2.95,14606.0,United Kingdom,18,5,8.850000000000001,18.0,6.0,2.95
41133,551775,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/4/2011 11:21,2.95,12886.0,United Kingdom,18,5,17.700000000000003,18.0,3.0,2.95
350589,551809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,5/4/2011 11:32,2.55,17511.0,United Kingdom,18,5,81.6,18.0,6.0,2.95
238783,551810,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,5/4/2011 11:32,2.95,15719.0,United Kingdom,18,5,11.8,18.0,32.0,2.55
393766,551813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,5/4/2011 11:43,2.95,18065.0,United Kingdom,18,5,35.400000000000006,18.0,4.0,2.95
80470,551822,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,5/4/2011 12:26,2.95,13524.0,United Kingdom,18,5,5.9,18.0,12.0,2.95
290845,551834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/4/2011 13:13,2.95,16610.0,United Kingdom,18,5,17.700000000000003,18.0,2.0,2.95
123520,551844,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,5/4/2011 14:03,2.95,14173.0,United Kingdom,18,5,35.400000000000006,18.0,6.0,2.95
224393,551860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,5/4/2011 15:41,2.95,15508.0,United Kingdom,18,5,5.9,18.0,12.0,2.95
177955,551876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 8:18,2.95,14867.0,United Kingdom,18,5,17.700000000000003,18.0,2.0,2.95
96534,551879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,5/5/2011 8:33,2.55,13831.0,United Kingdom,18,5,163.2,18.0,6.0,2.95
90418,551897,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 10:31,2.95,13711.0,United Kingdom,18,5,17.700000000000003,18.0,64.0,2.55
404690,551960,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 12:38,2.95,18239.0,United Kingdom,18,5,17.700000000000003,18.0,6.0,2.95
215151,551966,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,5/5/2011 13:14,2.95,15356.0,United Kingdom,18,5,20.650000000000002,18.0,6.0,2.95
282674,551967,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 13:19,2.95,16457.0,United Kingdom,18,5,17.700000000000003,18.0,7.0,2.95
89135,551981,85123A,WHITE HANGING HEART T-LIGHT HOLDER,192,5/5/2011 13:53,2.55,13694.0,United Kingdom,18,5,489.59999999999997,18.0,6.0,2.95
192701,551982,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,5/5/2011 13:56,2.55,15023.0,United Kingdom,18,5,81.6,18.0,192.0,2.55
99689,551986,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,5/5/2011 14:41,2.95,13888.0,United Kingdom,18,5,20.650000000000002,18.0,32.0,2.55
190448,551987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,5/5/2011 14:55,2.95,15005.0,United Kingdom,18,5,20.650000000000002,18.0,7.0,2.95
139573,551989,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,5/5/2011 15:12,2.55,14423.0,United Kingdom,18,5,163.2,18.0,7.0,2.95
29768,551992,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 15:31,2.95,12747.0,United Kingdom,18,5,17.700000000000003,18.0,64.0,2.55
40547,551994,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 15:42,2.95,12868.0,United Kingdom,18,5,17.700000000000003,18.0,6.0,2.95
459479,551997,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,5/5/2011 15:47,5.79,,United Kingdom,18,5,17.37,18.0,6.0,2.95
168262,552010,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,5/5/2011 17:26,2.95,14713.0,United Kingdom,18,5,8.850000000000001,18.0,3.0,5.79
97935,552011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 17:28,2.95,13867.0,United Kingdom,18,5,17.700000000000003,18.0,3.0,2.95
51574,552039,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,5/6/2011 8:10,2.55,13081.0,United Kingdom,18,5,163.2,18.0,6.0,2.95
404710,552045,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/6/2011 9:22,2.95,18241.0,United Kingdom,18,5,17.700000000000003,18.0,64.0,2.55
206680,552058,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,5/6/2011 10:36,2.55,15218.0,United Kingdom,18,5,81.6,18.0,6.0,2.95
187429,552134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,5/6/2011 11:50,2.55,14944.0,United Kingdom,18,5,81.6,18.0,32.0,2.55
77467,552166,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/6/2011 12:21,2.95,13475.0,United Kingdom,18,5,17.700000000000003,18.0,32.0,2.55
400823,552217,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,5/6/2011 15:13,2.55,18170.0,United Kingdom,18,5,81.6,18.0,6.0,2.95
459868,552229,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,5/6/2011 15:40,5.79,,United Kingdom,18,5,11.58,18.0,32.0,2.55
460210,552232,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,5/6/2011 15:54,5.79,,United Kingdom,18,5,23.16,18.0,2.0,5.79
460323,552234,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,5/6/2011 16:01,5.79,,United Kingdom,18,5,5.79,18.0,4.0,5.79
181649,552262,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/8/2011 11:37,2.95,14911.0,EIRE,18,5,17.700000000000003,18.0,1.0,5.79
123245,552265,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/8/2011 11:41,2.95,14161.0,United Kingdom,18,5,17.700000000000003,18.0,6.0,2.95
263527,552269,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,5/8/2011 11:52,2.95,16121.0,United Kingdom,18,5,11.8,18.0,6.0,2.95
263490,552269,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,5/8/2011 11:52,2.95,16121.0,United Kingdom,18,5,5.9,18.0,4.0,2.95
82359,552280,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,5/8/2011 12:39,2.55,13561.0,United Kingdom,18,5,81.6,18.0,2.0,2.95
237483,552281,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,5/8/2011 12:42,2.95,15704.0,United Kingdom,18,5,53.1,18.0,32.0,2.55
164805,552285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,5/8/2011 12:58,2.95,14684.0,United Kingdom,18,5,14.75,18.0,18.0,2.95
164897,552285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,5/8/2011 12:58,2.95,14684.0,United Kingdom,18,5,2.95,18.0,5.0,2.95
68964,552288,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,5/8/2011 13:20,2.95,13313.0,United Kingdom,18,5,35.400000000000006,18.0,1.0,2.95
