,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,week,month,revenue,lag_q,lag_unit_price,lag_week
80031,580520,23084,RABBIT NIGHT LIGHT,3,12/4/2011 14:55,2.08,13521.0,United Kingdom,48,12,6.24,45.0,4.96,48.0
55618,580532,23084,RABBIT NIGHT LIGHT,48,12/4/2011 15:54,1.79,13098.0,United Kingdom,48,12,85.92,3.0,2.08,48.0
28566,580534,23084,RABBIT NIGHT LIGHT,18,12/4/2011 16:02,2.08,12724.0,France,48,12,37.44,48.0,1.79,48.0
110585,580538,23084,RABBIT NIGHT LIGHT,48,12/5/2011 8:38,1.79,14075.0,United Kingdom,49,12,85.92,18.0,2.08,48.0
403389,580543,23084,RABBIT NIGHT LIGHT,24,12/5/2011 9:11,1.79,18223.0,United Kingdom,49,12,42.96,48.0,1.79,49.0
230796,580552,23084,RABBIT NIGHT LIGHT,24,12/5/2011 10:09,1.79,15572.0,United Kingdom,49,12,42.96,24.0,1.79,49.0
42942,580599,23084,RABBIT NIGHT LIGHT,6,12/5/2011 11:11,2.08,12925.0,United Kingdom,49,12,12.48,24.0,1.79,49.0
171421,580613,23084,RABBIT NIGHT LIGHT,6,12/5/2011 12:03,2.08,14759.0,United Kingdom,49,12,12.48,6.0,2.08,49.0
2367,580638,23084,RABBIT NIGHT LIGHT,12,12/5/2011 12:44,2.08,12381.0,Norway,49,12,24.96,6.0,2.08,49.0
312209,580644,23084,RABBIT NIGHT LIGHT,2,12/5/2011 13:10,2.08,16904.0,United Kingdom,49,12,4.16,12.0,2.08,49.0
111111,580647,23084,RABBIT NIGHT LIGHT,3,12/5/2011 13:14,2.08,14083.0,United Kingdom,49,12,6.24,2.0,2.08,49.0
365509,580653,23084,RABBIT NIGHT LIGHT,12,12/5/2011 13:34,2.08,17706.0,United Kingdom,49,12,24.96,3.0,2.08,49.0
331120,580661,23084,RABBIT NIGHT LIGHT,12,12/5/2011 13:52,2.08,17218.0,United Kingdom,49,12,24.96,12.0,2.08,49.0
387529,580672,23084,RABBIT NIGHT LIGHT,6,12/5/2011 14:29,2.08,17920.0,United Kingdom,49,12,12.48,12.0,2.08,49.0
54177,580673,23084,RABBIT NIGHT LIGHT,24,12/5/2011 14:30,1.79,13089.0,United Kingdom,49,12,42.96,6.0,2.08,49.0
228852,580688,23084,RABBIT NIGHT LIGHT,2,12/5/2011 15:38,2.08,15550.0,United Kingdom,49,12,4.16,24.0,1.79,49.0
63699,580695,23084,RABBIT NIGHT LIGHT,1,12/5/2011 16:03,2.08,13230.0,United Kingdom,49,12,2.08,2.0,2.08,49.0
103951,580722,23084,RABBIT NIGHT LIGHT,24,12/5/2011 17:06,1.79,13985.0,United Kingdom,49,12,42.96,1.0,2.08,49.0
117550,580727,23084,RABBIT NIGHT LIGHT,64,12/5/2011 17:17,4.13,14096.0,United Kingdom,49,12,264.32,24.0,1.79,49.0
536600,580729,23084,RABBIT NIGHT LIGHT,57,12/5/2011 17:24,4.13,,United Kingdom,49,12,235.41,64.0,4.13,49.0
537331,580730,23084,RABBIT NIGHT LIGHT,39,12/5/2011 17:28,4.13,,United Kingdom,49,12,161.07,57.0,4.13,49.0
10655,580752,23084,RABBIT NIGHT LIGHT,6,12/6/2011 9:56,2.08,12478.0,Greece,49,12,12.48,39.0,4.13,49.0
24808,580753,23084,RABBIT NIGHT LIGHT,24,12/6/2011 10:00,1.79,12682.0,France,49,12,42.96,6.0,2.08,49.0
537664,580754,23084,RABBIT NIGHT LIGHT,43,12/6/2011 10:05,4.96,,United Kingdom,49,12,213.28,24.0,1.79,49.0
385545,580822,23084,RABBIT NIGHT LIGHT,1,12/6/2011 11:33,2.08,17884.0,United Kingdom,49,12,2.08,43.0,4.96,49.0
139072,580831,23084,RABBIT NIGHT LIGHT,12,12/6/2011 11:39,2.08,14418.0,United Kingdom,49,12,24.96,1.0,2.08,49.0
386781,580865,23084,RABBIT NIGHT LIGHT,1,12/6/2011 11:58,2.08,17914.0,United Kingdom,49,12,2.08,12.0,2.08,49.0
118986,580880,23084,RABBIT NIGHT LIGHT,24,12/6/2011 12:19,1.79,14121.0,United Kingdom,49,12,42.96,1.0,2.08,49.0
250961,580884,23084,RABBIT NIGHT LIGHT,2,12/6/2011 12:21,2.08,15907.0,United Kingdom,49,12,4.16,24.0,1.79,49.0
251011,580884,23084,RABBIT NIGHT LIGHT,1,12/6/2011 12:21,2.08,15907.0,United Kingdom,49,12,2.08,2.0,2.08,49.0
334873,580958,23084,RABBIT NIGHT LIGHT,1,12/6/2011 14:30,2.08,17266.0,United Kingdom,49,12,2.08,1.0,2.08,49.0
334857,580958,23084,RABBIT NIGHT LIGHT,1,12/6/2011 14:30,2.08,17266.0,United Kingdom,49,12,2.08,1.0,2.08,49.0
334865,580958,23084,RABBIT NIGHT LIGHT,1,12/6/2011 14:30,2.08,17266.0,United Kingdom,49,12,2.08,1.0,2.08,49.0
164245,580959,23084,RABBIT NIGHT LIGHT,6,12/6/2011 14:31,2.08,14673.0,United Kingdom,49,12,12.48,1.0,2.08,49.0
178114,580963,23084,RABBIT NIGHT LIGHT,18,12/6/2011 14:49,2.08,14868.0,United Kingdom,49,12,37.44,6.0,2.08,49.0
51137,580978,23084,RABBIT NIGHT LIGHT,96,12/6/2011 15:36,1.79,13078.0,United Kingdom,49,12,171.84,18.0,2.08,49.0
384020,580982,23084,RABBIT NIGHT LIGHT,4,12/6/2011 16:21,2.08,17861.0,United Kingdom,49,12,8.32,96.0,1.79,49.0
538123,580983,23084,RABBIT NIGHT LIGHT,31,12/6/2011 16:26,4.13,,United Kingdom,49,12,128.03,4.0,2.08,49.0
17538,581001,23084,RABBIT NIGHT LIGHT,24,12/7/2011 8:07,1.79,12583.0,France,49,12,42.96,31.0,4.13,49.0
167395,581002,23084,RABBIT NIGHT LIGHT,24,12/7/2011 8:21,1.79,14708.0,United Kingdom,49,12,42.96,24.0,1.79,49.0
41820,581007,23084,RABBIT NIGHT LIGHT,48,12/7/2011 8:55,1.79,12912.0,United Kingdom,49,12,85.92,24.0,1.79,49.0
349492,581010,23084,RABBIT NIGHT LIGHT,24,12/7/2011 9:18,1.79,17503.0,United Kingdom,49,12,42.96,48.0,1.79,49.0
320406,581013,23084,RABBIT NIGHT LIGHT,48,12/7/2011 9:32,1.79,17017.0,United Kingdom,49,12,85.92,24.0,1.79,49.0
333496,581095,23084,RABBIT NIGHT LIGHT,5,12/7/2011 11:35,2.08,17238.0,United Kingdom,49,12,10.4,48.0,1.79,49.0
150122,581113,23084,RABBIT NIGHT LIGHT,1,12/7/2011 12:19,2.08,14534.0,United Kingdom,49,12,2.08,5.0,2.08,49.0
321247,581120,23084,RABBIT NIGHT LIGHT,6,12/7/2011 12:26,2.08,17042.0,United Kingdom,49,12,12.48,1.0,2.08,49.0
180115,581133,23084,RABBIT NIGHT LIGHT,6,12/7/2011 12:55,2.08,14904.0,United Kingdom,49,12,12.48,6.0,2.08,49.0
346726,581137,23084,RABBIT NIGHT LIGHT,12,12/7/2011 13:16,2.08,17434.0,United Kingdom,49,12,24.96,6.0,2.08,49.0
125937,581142,23084,RABBIT NIGHT LIGHT,1,12/7/2011 13:38,2.08,14204.0,United Kingdom,49,12,2.08,12.0,2.08,49.0
357332,581146,23084,RABBIT NIGHT LIGHT,24,12/7/2011 13:53,1.79,17602.0,United Kingdom,49,12,42.96,1.0,2.08,49.0
334892,581150,23084,RABBIT NIGHT LIGHT,2,12/7/2011 14:12,2.08,17266.0,United Kingdom,49,12,4.16,24.0,1.79,49.0
237470,581165,23084,RABBIT NIGHT LIGHT,6,12/7/2011 14:39,2.08,15701.0,United Kingdom,49,12,12.48,2.0,2.08,49.0
225810,581166,23084,RABBIT NIGHT LIGHT,1,12/7/2011 14:43,2.08,15525.0,United Kingdom,49,12,2.08,6.0,2.08,49.0
19401,581171,23084,RABBIT NIGHT LIGHT,24,12/7/2011 15:02,1.79,12615.0,France,49,12,42.96,1.0,2.08,49.0
161661,581175,23084,RABBIT NIGHT LIGHT,1440,12/7/2011 15:16,1.79,14646.0,Netherlands,49,12,2577.6,24.0,1.79,49.0
106509,581177,23084,RABBIT NIGHT LIGHT,72,12/7/2011 15:23,1.79,14032.0,United Kingdom,49,12,128.88,1440.0,1.79,49.0
8991,581179,23084,RABBIT NIGHT LIGHT,24,12/7/2011 15:43,1.79,12471.0,Germany,49,12,42.96,72.0,1.79,49.0
178,581180,23084,RABBIT NIGHT LIGHT,24,12/7/2011 15:52,1.79,12347.0,Iceland,49,12,42.96,24.0,1.79,49.0
538539,581197,23084,RABBIT NIGHT LIGHT,3,12/7/2011 17:56,2.08,,United Kingdom,49,12,6.24,24.0,1.79,49.0
538964,581217,23084,RABBIT NIGHT LIGHT,40,12/8/2011 9:20,4.13,,United Kingdom,49,12,165.2,3.0,2.08,49.0
539376,581219,23084,RABBIT NIGHT LIGHT,33,12/8/2011 9:28,4.13,,United Kingdom,49,12,136.29,40.0,4.13,49.0
363523,581225,23084,RABBIT NIGHT LIGHT,24,12/8/2011 9:55,1.79,17677.0,United Kingdom,49,12,42.96,33.0,4.13,49.0
540234,581256,23084,RABBIT NIGHT LIGHT,74,12/8/2011 11:21,4.96,,United Kingdom,49,12,367.04,24.0,1.79,49.0
282166,581310,23084,RABBIT NIGHT LIGHT,1,12/8/2011 11:43,2.08,16442.0,United Kingdom,49,12,2.08,74.0,4.96,49.0
205337,581327,23084,RABBIT NIGHT LIGHT,48,12/8/2011 11:56,1.79,15187.0,United Kingdom,49,12,85.92,1.0,2.08,49.0
337422,581345,23084,RABBIT NIGHT LIGHT,1,12/8/2011 12:15,2.08,17315.0,United Kingdom,49,12,2.08,48.0,1.79,49.0
162253,581402,23084,RABBIT NIGHT LIGHT,3,12/8/2011 13:45,2.08,14653.0,United Kingdom,49,12,6.24,1.0,2.08,49.0
80104,581405,23084,RABBIT NIGHT LIGHT,8,12/8/2011 13:50,2.08,13521.0,United Kingdom,49,12,16.64,3.0,2.08,49.0
55642,581410,23084,RABBIT NIGHT LIGHT,168,12/8/2011 14:14,1.79,13098.0,United Kingdom,49,12,300.72,8.0,2.08,49.0
307849,581413,23084,RABBIT NIGHT LIGHT,10,12/8/2011 14:39,2.08,16833.0,United Kingdom,49,12,20.8,168.0,1.79,49.0
67685,581415,23084,RABBIT NIGHT LIGHT,72,12/8/2011 14:53,1.79,13269.0,United Kingdom,49,12,128.88,10.0,2.08,49.0
84711,581434,23084,RABBIT NIGHT LIGHT,12,12/8/2011 16:10,2.08,13599.0,United Kingdom,49,12,24.96,72.0,1.79,49.0
540823,581439,23084,RABBIT NIGHT LIGHT,32,12/8/2011 16:30,4.13,,United Kingdom,49,12,132.16,12.0,2.08,49.0
69328,581461,23084,RABBIT NIGHT LIGHT,48,12/8/2011 18:51,1.79,13318.0,United Kingdom,49,12,85.92,32.0,4.13,49.0
541540,581492,23084,RABBIT NIGHT LIGHT,57,12/9/2011 10:03,4.13,,United Kingdom,49,12,235.41,48.0,1.79,49.0
13106,581494,23084,RABBIT NIGHT LIGHT,24,12/9/2011 10:13,1.79,12518.0,Germany,49,12,42.96,57.0,4.13,49.0
289133,581496,23084,RABBIT NIGHT LIGHT,18,12/9/2011 10:20,2.08,16558.0,United Kingdom,49,12,37.44,24.0,1.79,49.0
541672,581497,23084,RABBIT NIGHT LIGHT,37,12/9/2011 10:23,4.96,,United Kingdom,49,12,183.52,18.0,2.08,49.0
140979,581538,23084,RABBIT NIGHT LIGHT,2,12/9/2011 11:34,2.08,14446.0,United Kingdom,49,12,4.16,37.0,4.96,49.0
355244,581579,23084,RABBIT NIGHT LIGHT,24,12/9/2011 12:19,1.79,17581.0,United Kingdom,49,12,42.96,2.0,2.08,49.0
244013,581585,23084,RABBIT NIGHT LIGHT,12,12/9/2011 12:31,2.08,15804.0,United Kingdom,49,12,24.96,24.0,1.79,49.0
84534,C555265,23084,RABBIT NIGHT LIGHT,-1,6/1/2011 16:06,2.08,13599.0,United Kingdom,22,6,-2.08,12.0,2.08,49.0
205445,C555864,23084,RABBIT NIGHT LIGHT,-5,6/7/2011 14:29,2.08,15189.0,United Kingdom,23,6,-10.4,-1.0,2.08,22.0
84535,C556096,23084,RABBIT NIGHT LIGHT,-1,6/8/2011 15:29,2.08,13599.0,United Kingdom,23,6,-2.08,-5.0,2.08,23.0
266344,C557175,23084,RABBIT NIGHT LIGHT,-1,6/17/2011 11:13,2.08,16170.0,United Kingdom,24,6,-2.08,-1.0,2.08,23.0
367080,C558110,23084,RABBIT NIGHT LIGHT,-12,6/26/2011 15:47,2.08,17731.0,United Kingdom,25,6,-24.96,-1.0,2.08,24.0
232698,C569940,23084,RABBIT NIGHT LIGHT,-4,10/6/2011 18:00,1.79,15611.0,United Kingdom,40,10,-7.16,-12.0,2.08,25.0
225624,C574259,23084,RABBIT NIGHT LIGHT,-45,11/3/2011 13:52,1.79,15521.0,United Kingdom,44,11,-80.55,-4.0,1.79,40.0
244664,C574473,23084,RABBIT NIGHT LIGHT,-6,11/4/2011 12:05,2.08,15809.0,United Kingdom,44,11,-12.48,-45.0,1.79,44.0
387775,C574957,23084,RABBIT NIGHT LIGHT,-5,11/8/2011 9:57,2.08,17924.0,United Kingdom,45,11,-10.4,-6.0,2.08,44.0
75233,C576241,23084,RABBIT NIGHT LIGHT,-2,11/14/2011 13:35,2.08,13447.0,United Kingdom,46,11,-4.16,-5.0,2.08,45.0
236623,C577737,23084,RABBIT NIGHT LIGHT,-12,11/21/2011 13:25,2.08,15681.0,United Kingdom,47,11,-24.96,-2.0,2.08,46.0
15508,C579562,23084,RABBIT NIGHT LIGHT,-1,11/30/2011 11:39,2.08,12553.0,France,48,11,-2.08,-12.0,2.08,47.0
361566,C580741,23084,RABBIT NIGHT LIGHT,-2,12/6/2011 9:29,2.08,17659.0,United Kingdom,49,12,-4.16,-1.0,2.08,48.0
35008,C580832,23084,RABBIT NIGHT LIGHT,-7,12/6/2011 11:40,1.79,12753.0,Japan,49,12,-12.530000000000001,-2.0,2.08,49.0
387780,C581470,23084,RABBIT NIGHT LIGHT,-4,12/8/2011 19:28,2.08,17924.0,United Kingdom,49,12,-8.32,-7.0,1.79,49.0
